Godina;Razdjel;Naziv razdjela;Glava;Naziv glave;Glavni program;Naziv glavnog programa;Program;Naziv programa;Potprogram;Naziv potprograma;Funkcijsko podruèje;Naziv funkcijskog podruèja;Izvor financiranja;Naziv izvora financiranja;Razred stavke;Naziv razreda stavke;Skupina stavke;Naziv skupine stavke;Podskupina stavke;Naziv podskupine stavke;Izvorni plan;Tekuæi plan;Izvršeno
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;368.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;633.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;58.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;158.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;34;Financijski rashodi;343;Ostali financijski rashodi;4.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;383;Kazne, penali i naknade štete;2.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;20.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;423;Prijevozna sredstva;260.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;45;Rashodi za dodatna ulaganja na nefinancijskoj imovini;451;Dodatna ulaganja na graðevinskim objektima;;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;508.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;309.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;6.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;10.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;123.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;19.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;130.500,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;53.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;27.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;53.500,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;36.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;10.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;51;Pomoæi EU;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;10.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;67.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;80.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;97.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;5.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;19.500,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;41;Rashodi za nabavu neproizvedene dugotrajne imovine;412;Nematerijalna imovina;200.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;50.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;4.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;27.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;51;Pomoæi EU;4;Rashodi za nabavu nefinancijske imovine;41;Rashodi za nabavu neproizvedene dugotrajne imovine;412;Nematerijalna imovina;407.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;6.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;97.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;194.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;5.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;18.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;10.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;28.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;1.076.500,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;10.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;16.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;75.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;12.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;424;Knjige, umjetnièka djela i ostale izložbene vrijednosti;10.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;5.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;8.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;61;Donacije;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;424;Knjige, umjetnièka djela i ostale izložbene vrijednosti;2.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;103.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;1.979.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;3;Rashodi poslovanja;38;Ostali rashodi;382;Kapitalne donacije;725.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;1.253.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A863006;UÈILIŠTE VATROGASTVA, ZAŠTITE I SPAŠAVANJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;83.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A863006;UÈILIŠTE VATROGASTVA, ZAŠTITE I SPAŠAVANJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;219.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A863006;UÈILIŠTE VATROGASTVA, ZAŠTITE I SPAŠAVANJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;379.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A863006;UÈILIŠTE VATROGASTVA, ZAŠTITE I SPAŠAVANJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;2.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A863006;UÈILIŠTE VATROGASTVA, ZAŠTITE I SPAŠAVANJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;223.000,00;;
2019;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A863006;UÈILIŠTE VATROGASTVA, ZAŠTITE I SPAŠAVANJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;423;Prijevozna sredstva;15.000,00;;
