value,activity_id,administrative_classification_id,date_id,economic_classification_id,fin_source_id,functional_classification_id
2447000,1205,55,3,1,1,4
116000,1205,55,1,2,1,4
70000,1205,55,2,2,1,4
70000,1205,55,3,2,1,4
388700,1205,55,1,3,1,4
421000,1205,55,2,3,1,4
421000,1205,55,3,3,1,4
153800,1205,55,1,4,1,4
159000,1205,55,2,4,1,4
159000,1205,55,3,4,1,4
159700,1205,55,1,5,1,4
315000,1205,55,2,5,1,4
342000,1205,55,3,5,1,4
868900,1205,55,1,6,1,4
914000,1205,55,2,6,1,4
939000,1205,55,3,6,1,4
123900,1205,55,1,8,1,4
129000,1205,55,2,8,1,4
139000,1205,55,3,8,1,4
1500,1205,55,1,11,1,4
4000,1205,55,2,11,1,4
7000,1205,55,3,11,1,4
10000,1205,55,1,30,1,4
21000,1205,55,2,30,1,4
41000,1205,55,3,30,1,4
1000,1206,55,1,28,1,4
2000,1206,55,2,28,1,4
5000,1206,55,3,28,1,4
4500,1206,55,1,34,1,4
10000,1206,55,2,34,1,4
50000,1206,55,3,34,1,4
337000,1207,55,1,6,1,4
508000,1207,55,2,6,1,4
380000,1207,55,3,6,1,4
6593350,1218,56,1,1,1,4
6616000,1218,56,2,1,1,4
6616000,1218,56,3,1,1,4
130225,1218,56,1,2,1,4
47500,1218,56,2,2,1,4
47500,1218,56,3,2,1,4
1120000,1218,56,1,3,1,4
1120000,1218,56,2,3,1,4
1120000,1218,56,3,3,1,4
301925,1218,56,1,4,1,4
275000,1218,56,2,4,1,4
275000,1218,56,3,4,1,4
295500,1218,56,1,5,1,4
343500,1218,56,2,5,1,4
343500,1218,56,3,5,1,4
1730000,1218,56,1,6,1,4
1970000,1218,56,2,6,1,4
1910000,1218,56,3,6,1,4
67400,1218,56,1,8,1,4
67400,1218,56,2,8,1,4
67400,1218,56,3,8,1,4
600,1218,56,1,11,1,4
600,1218,56,2,11,1,4
600,1218,56,3,11,1,4
27000,1218,56,1,20,1,4
15000,1218,56,2,20,1,4
15000,1218,56,3,20,1,4
200000,1218,56,1,21,1,4
200000,1218,56,2,21,1,4
200000,1218,56,3,21,1,4
65000,1219,56,1,6,1,4
150000,1219,56,2,6,1,4
150000,1219,56,3,6,1,4
20000,1219,56,1,8,1,4
20000,1219,56,2,8,1,4
20000,1219,56,3,8,1,4
185000,1220,56,1,4,1,4
185000,1220,56,2,4,1,4
185000,1220,56,3,4,1,4
380000,1220,56,1,6,1,4
1030000,1220,56,2,6,1,4
1090000,1220,56,3,6,1,4
20000,1220,56,1,8,1,4
20000,1220,56,2,8,1,4
20000,1220,56,3,8,1,4
185000,1221,56,1,4,1,4
185000,1221,56,2,4,1,4
185000,1221,56,3,4,1,4
55000,1221,56,1,6,1,4
95000,1221,56,2,6,1,4
95000,1221,56,3,6,1,4
20000,1221,56,1,8,1,4
20000,1221,56,2,8,1,4
20000,1221,56,3,8,1,4
0,1222,56,1,4,1,4
90000,1222,56,2,4,1,4
90000,1222,56,3,4,1,4
0,1222,56,1,6,1,4
5000,1222,56,2,6,1,4
5000,1222,56,3,6,1,4
250000,1223,56,1,4,1,4
250000,1223,56,2,4,1,4
250000,1223,56,3,4,1,4
135000,1223,56,1,6,1,4
185000,1223,56,2,6,1,4
185000,1223,56,3,6,1,4
15000,1223,56,1,8,1,4
15000,1223,56,2,8,1,4
15000,1223,56,3,8,1,4
24000,1224,56,1,6,2,4
,1224,56,2,6,2,4
,1224,56,3,6,2,4
200000,1224,56,1,6,11,4
,1224,56,2,6,11,4
,1224,56,3,6,11,4
58000,1226,56,1,28,1,4
58000,1226,56,2,28,1,4
58000,1226,56,3,28,1,4
35000,1226,56,1,30,1,4
35000,1226,56,2,30,1,4
35000,1226,56,3,30,1,4
2000,1226,56,1,34,1,4
2000,1226,56,2,34,1,4
2000,1226,56,3,34,1,4
842500,1227,57,1,1,1,4
1317440,1227,57,2,1,1,4
1317440,1227,57,3,1,1,4
9163,1227,57,1,2,1,4
65760,1227,57,2,2,1,4
65760,1227,57,3,2,1,4
142181,1227,57,1,3,1,4
251059,1227,57,2,3,1,4
251059,1227,57,3,3,1,4
142265,1227,57,1,4,1,4
262118,1227,57,2,4,1,4
262118,1227,57,3,4,1,4
63081,1227,57,1,5,1,4
208000,1227,57,2,5,1,4
208000,1227,57,3,5,1,4
934667,1227,57,1,6,1,4
1719939,1227,57,2,6,1,4
1719939,1227,57,3,6,1,4
250629,1227,57,1,8,1,4
391500,1227,57,2,8,1,4
391500,1227,57,3,8,1,4
16,1227,57,1,11,1,4
25000,1227,57,2,11,1,4
25000,1227,57,3,11,1,4
12248,1227,57,1,20,1,4
25000,1227,57,2,20,1,4
25000,1227,57,3,20,1,4
0,1228,57,1,30,1,4
167000,1228,57,2,30,1,4
167000,1228,57,3,30,1,4
0,1228,57,1,34,1,4
60000,1228,57,2,34,1,4
60000,1228,57,3,34,1,4
132604602,1229,57,1,6,1,4
193784338,1229,57,2,6,1,4
193784338,1229,57,3,6,1,4
138998081,1229,57,1,8,1,4
145649366,1229,57,2,8,1,4
145649366,1229,57,3,8,1,4
0,1229,57,1,11,1,4
30000,1229,57,2,11,1,4
30000,1229,57,3,11,1,4
0,1229,57,1,29,1,4
143480,1229,57,2,29,1,4
143480,1229,57,3,29,1,4
0,1229,57,1,36,1,4
5900000,1229,57,2,36,1,4
5900000,1229,57,3,36,1,4
4672341,1229,57,1,6,19,4
12000000,1229,57,2,6,19,4
18000000,1229,57,3,6,19,4
1511630,1229,57,1,8,19,4
18000000,1229,57,2,8,19,4
27000000,1229,57,3,8,19,4
33816029,1229,57,1,36,19,4
30000000,1229,57,2,36,19,4
45000000,1229,57,3,36,19,4
1348731,1225,58,1,1,1,5
2768000,1225,58,2,1,1,5
2768000,1225,58,3,1,1,5
16250,1225,58,1,2,1,5
15000,1225,58,2,2,1,5
15000,1225,58,3,2,1,5
232984,1225,58,1,3,1,5
450000,1225,58,2,3,1,5
450000,1225,58,3,3,1,5
75424,1225,58,1,4,1,5
357000,1225,58,2,4,1,5
357000,1225,58,3,4,1,5
68224,1225,58,1,5,1,5
270000,1225,58,2,5,1,5
270000,1225,58,3,5,1,5
797062,1225,58,1,6,1,5
870500,1225,58,2,6,1,5
870500,1225,58,3,6,1,5
39222,1225,58,1,8,1,5
73000,1225,58,2,8,1,5
73000,1225,58,3,8,1,5
398504,1225,58,1,11,1,5
160500,1225,58,2,11,1,5
160500,1225,58,3,11,1,5
0,1225,58,1,30,1,5
36000,1225,58,2,30,1,5
36000,1225,58,3,30,1,5
2000000,1225,58,1,50,1,5
2000000,1225,58,2,50,1,5
2000000,1225,58,3,50,1,5
4413,1225,58,1,7,12,5
,1225,58,2,7,12,5
,1225,58,3,7,12,5
8614896,1119,59,1,1,1,4
12342608,1119,59,2,1,1,4
12342608,1119,59,3,1,1,4
195606,1119,59,1,2,1,4
250000,1119,59,2,2,1,4
250000,1119,59,3,2,1,4
1466555,1119,59,1,3,1,4
2088921,1119,59,2,3,1,4
2088921,1119,59,3,3,1,4
709661,1119,59,1,4,1,4
1450000,1119,59,2,4,1,4
1450000,1119,59,3,4,1,4
333873,1119,59,1,5,1,4
940000,1119,59,2,5,1,4
940000,1119,59,3,5,1,4
914207,1119,59,1,6,1,4
3642500,1119,59,2,6,1,4
3642500,1119,59,3,6,1,4
6711,1119,59,1,7,1,4
40000,1119,59,2,7,1,4
40000,1119,59,3,7,1,4
181251,1119,59,1,8,1,4
380000,1119,59,2,8,1,4
380000,1119,59,3,8,1,4
3663,1119,59,1,11,1,4
50000,1119,59,2,11,1,4
50000,1119,59,3,11,1,4
115976,1119,59,1,20,1,4
100000,1119,59,2,20,1,4
100000,1119,59,3,20,1,4
0,1119,59,1,23,1,4
90000,1119,59,2,23,1,4
90000,1119,59,3,23,1,4
0,1120,59,1,5,1,4
2233000,1120,59,2,5,1,4
2233000,1120,59,3,5,1,4
374687,1120,59,1,21,2,4
0,1120,59,2,21,2,4
,1120,59,3,21,2,4
38282,1121,59,1,30,1,4
105000,1121,59,2,30,1,4
105000,1121,59,3,30,1,4
0,1121,59,1,34,1,4
5000,1121,59,2,34,1,4
5000,1121,59,3,34,1,4
22342962,1122,59,1,13,1,4
29500000,1122,59,2,13,1,4
23500000,1122,59,3,13,1,4
2434000,1123,59,1,6,1,4
1100000,1123,59,2,6,1,4
1100000,1123,59,3,6,1,4
820000,1123,59,1,21,1,4
400000,1123,59,2,21,1,4
400000,1123,59,3,21,1,4
70000,1127,59,1,21,1,4
70000,1127,59,2,21,1,4
70000,1127,59,3,21,1,4
25931,1129,59,1,6,1,4
200000,1129,59,2,6,1,4
200000,1129,59,3,6,1,4
3735,1130,59,1,6,1,4
15000,1130,59,2,6,1,4
15000,1130,59,3,6,1,4
0,1130,59,1,7,1,4
20000,1130,59,2,7,1,4
20000,1130,59,3,7,1,4
21291,1130,59,1,8,1,4
965000,1130,59,2,8,1,4
965000,1130,59,3,8,1,4
1089334,1130,59,1,13,1,4
2000000,1130,59,2,13,1,4
2000000,1130,59,3,13,1,4
7656000,1130,59,1,20,1,4
,1130,59,2,20,1,4
,1130,59,3,20,1,4
88822,1130,59,1,26,1,4
0,1130,59,2,26,1,4
,1130,59,3,26,1,4
0,1131,59,1,18,15,4
351500000,1131,59,2,18,15,4
351500000,1131,59,3,18,15,4
0,1132,59,1,13,2,4
450000,1132,59,2,13,2,4
450000,1132,59,3,13,2,4
0,1132,59,1,20,2,4
1755000,1132,59,2,20,2,4
1755000,1132,59,3,20,2,4
0,1132,59,1,21,2,4
300000,1132,59,2,21,2,4
300000,1132,59,3,21,2,4
0,1132,59,1,18,15,4
1700000,1132,59,2,18,15,4
1700000,1132,59,3,18,15,4
0,1132,59,1,24,15,4
5950000,1132,59,2,24,15,4
5950000,1132,59,3,24,15,4
4161,1133,59,1,4,2,4
10000,1133,59,2,4,2,4
10000,1133,59,3,4,2,4
0,1133,59,1,5,2,4
300,1133,59,2,5,2,4
300,1133,59,3,5,2,4
192,1133,59,1,6,2,4
4500,1133,59,2,6,2,4
4500,1133,59,3,6,2,4
142,1133,59,1,7,2,4
5000,1133,59,2,7,2,4
5000,1133,59,3,7,2,4
3070,1133,59,1,8,2,4
2750,1133,59,2,8,2,4
2750,1133,59,3,8,2,4
34000,1133,59,1,4,11,4
200000,1133,59,2,4,11,4
200000,1133,59,3,4,11,4
0,1133,59,1,5,11,4
6000,1133,59,2,5,11,4
6000,1133,59,3,5,11,4
3633,1133,59,1,6,11,4
90000,1133,59,2,6,11,4
90000,1133,59,3,6,11,4
2695,1133,59,1,7,11,4
100000,1133,59,2,7,11,4
100000,1133,59,3,7,11,4
58324,1133,59,1,8,11,4
55000,1133,59,2,8,11,4
55000,1133,59,3,8,11,4
164532,1134,59,1,6,1,4
700000,1134,59,2,6,1,4
700000,1134,59,3,6,1,4
1938,1134,59,1,30,1,4
15000,1134,59,2,30,1,4
15000,1134,59,3,30,1,4
703132,1135,59,1,1,2,4
866529,1135,59,2,1,2,4
866529,1135,59,3,1,2,4
6975,1135,59,1,2,2,4
3762,1135,59,2,2,2,4
3762,1135,59,3,2,2,4
119211,1135,59,1,3,2,4
148612,1135,59,2,3,2,4
148612,1135,59,3,3,2,4
51385,1135,59,1,4,2,4
237480,1135,59,2,4,2,4
237480,1135,59,3,4,2,4
5618,1135,59,1,5,2,4
7500,1135,59,2,5,2,4
7500,1135,59,3,5,2,4
256068,1135,59,1,6,2,4
3022173,1135,59,2,6,2,4
2582832,1135,59,3,6,2,4
24534,1135,59,1,8,2,4
557171,1135,59,2,8,2,4
557171,1135,59,3,8,2,4
0,1135,59,1,20,2,4
22800,1135,59,2,20,2,4
22800,1135,59,3,20,2,4
8471065,1135,59,1,29,2,4
,1135,59,2,29,2,4
,1135,59,3,29,2,4
4728,1135,59,1,30,2,4
10918145,1135,59,2,30,2,4
52500,1135,59,3,30,2,4
3984411,1135,59,1,1,15,4
4910329,1135,59,2,1,15,4
4910329,1135,59,3,1,15,4
21318,1135,59,1,2,15,4
21318,1135,59,2,2,15,4
21318,1135,59,3,2,15,4
675523,1135,59,1,3,15,4
842135,1135,59,2,3,15,4
842135,1135,59,3,3,15,4
291173,1135,59,1,4,15,4
1345720,1135,59,2,4,15,4
1345720,1135,59,3,4,15,4
31830,1135,59,1,5,15,4
42500,1135,59,2,5,15,4
42500,1135,59,3,5,15,4
1451042,1135,59,1,6,15,4
17125640,1135,59,2,6,15,4
14636041,1135,59,3,6,15,4
139023,1135,59,1,8,15,4
3157300,1135,59,2,8,15,4
3157300,1135,59,3,8,15,4
0,1135,59,1,18,15,4
74599562,1135,59,2,18,15,4
183744297,1135,59,3,18,15,4
0,1135,59,1,20,15,4
129200,1135,59,2,20,15,4
129200,1135,59,3,20,15,4
31363144,1135,59,1,24,15,4
279948034,1135,59,2,24,15,4
288306805,1135,59,3,24,15,4
28689250,1135,59,1,29,15,4
,1135,59,2,29,15,4
,1135,59,3,29,15,4
26788,1135,59,1,30,15,4
61869487,1135,59,2,30,15,4
297500,1135,59,3,30,15,4
14753513,1136,59,1,13,1,4
31133032,1136,59,2,13,1,4
50818535,1136,59,3,13,1,4
0,1137,59,1,6,1,4
100000,1137,59,2,6,1,4
100000,1137,59,3,6,1,4
110500,1138,59,1,6,1,4
150000,1138,59,2,6,1,4
150000,1138,59,3,6,1,4
0,1138,59,1,34,1,4
350000,1138,59,2,34,1,4
350000,1138,59,3,34,1,4
466533,1156,59,1,6,1,4
721000,1156,59,2,6,1,4
721000,1156,59,3,6,1,4
0,1156,59,1,30,1,4
7500,1156,59,2,30,1,4
7500,1156,59,3,30,1,4
98600,1156,59,1,34,1,4
488750,1156,59,2,34,1,4
488750,1156,59,3,34,1,4
309518,1157,59,1,6,1,4
450000,1157,59,2,6,1,4
450000,1157,59,3,6,1,4
73368,1158,59,1,6,2,4
,1158,59,2,6,2,4
,1158,59,3,6,2,4
68724,1158,59,1,13,2,4
,1158,59,2,13,2,4
,1158,59,3,13,2,4
274852,1158,59,1,26,2,4
,1158,59,2,26,2,4
,1158,59,3,26,2,4
921312,1158,59,1,30,2,4
,1158,59,2,30,2,4
,1158,59,3,30,2,4
2229186,1158,59,1,6,15,4
,1158,59,2,6,15,4
,1158,59,3,6,15,4
73430623,1158,59,1,24,15,4
,1158,59,2,24,15,4
,1158,59,3,24,15,4
5220765,1158,59,1,30,15,4
,1158,59,2,30,15,4
,1158,59,3,30,15,4
80468649,1160,59,1,45,1,4
40000000,1160,59,2,45,1,4
10000000,1160,59,3,45,1,4
0,1124,60,1,13,1,4
2000000,1124,60,2,13,1,4
2000000,1124,60,3,13,1,4
0,1124,60,1,43,1,4
5000000,1124,60,2,43,1,4
5000000,1124,60,3,43,1,4
9701817,1125,60,1,1,1,4
10257820,1125,60,2,1,1,4
10620000,1125,60,3,1,1,4
248978,1125,60,1,2,1,4
120000,1125,60,2,2,1,4
130000,1125,60,3,2,1,4
1458929,1125,60,1,3,1,4
1695231,1125,60,2,3,1,4
1831972,1125,60,3,3,1,4
402014,1125,60,1,4,1,4
739000,1125,60,2,4,1,4
740000,1125,60,3,4,1,4
393446,1125,60,1,5,1,4
795000,1125,60,2,5,1,4
805000,1125,60,3,5,1,4
2056163,1125,60,1,6,1,4
3498000,1125,60,2,6,1,4
3563000,1125,60,3,6,1,4
2197,1125,60,1,7,1,4
25000,1125,60,2,7,1,4
25000,1125,60,3,7,1,4
273670,1125,60,1,8,1,4
490000,1125,60,2,8,1,4
497000,1125,60,3,8,1,4
3946,1125,60,1,11,1,4
5000,1125,60,2,11,1,4
5000,1125,60,3,11,1,4
3500,1125,60,1,28,1,4
100000,1125,60,2,28,1,4
100000,1125,60,3,28,1,4
73858,1125,60,1,30,1,4
249000,1125,60,2,30,1,4
239000,1125,60,3,30,1,4
62500,1125,60,1,34,1,4
250000,1125,60,2,34,1,4
250000,1125,60,3,34,1,4
4364878,1125,60,1,52,1,4
2920000,1125,60,2,52,1,4
2920000,1125,60,3,52,1,4
58114625,1126,60,1,43,1,4
80000000,1126,60,2,43,1,4
85000000,1126,60,3,43,1,4
206638,1128,60,1,13,1,4
500000,1128,60,2,13,1,4
500000,1128,60,3,13,1,4
3440621,1128,60,1,26,1,4
5885005,1128,60,2,26,1,4
6796586,1128,60,3,26,1,4
,1139,60,1,6,1,1
500000,1139,60,2,6,1,1
500000,1139,60,3,6,1,1
840000,1139,60,1,13,1,1
1000000,1139,60,2,13,1,1
1000000,1139,60,3,13,1,1
3940000,1140,60,1,12,1,1
4500000,1140,60,2,12,1,1
4500000,1140,60,3,12,1,1
61912,1141,60,1,4,11,1
150000,1141,60,2,4,11,1
150000,1141,60,3,4,11,1
786,1141,60,1,5,11,1
5500,1141,60,2,5,11,1
6325,1141,60,3,5,11,1
117487,1141,60,1,6,11,1
365480,1141,60,2,6,11,1
379803,1141,60,3,6,11,1
20000,1141,60,1,7,11,1
20000,1141,60,2,7,11,1
20000,1141,60,3,7,11,1
69317,1141,60,1,8,11,1
90000,1141,60,2,8,11,1
90000,1141,60,3,8,11,1
6563,1141,60,1,30,11,1
21500,1141,60,2,30,11,1
23975,1141,60,3,30,11,1
0,1142,60,1,1,11,4
714500,1142,60,2,1,11,4
714500,1142,60,3,1,11,4
0,1142,60,1,3,11,4
123000,1142,60,2,3,11,4
123000,1142,60,3,3,11,4
9668,1142,60,1,4,11,4
55500,1142,60,2,4,11,4
55500,1142,60,3,4,11,4
99342,1142,60,1,6,11,4
413000,1142,60,2,6,11,4
413000,1142,60,3,6,11,4
6496,1142,60,1,8,11,4
,1142,60,2,8,11,4
,1142,60,3,8,11,4
0,1142,60,1,6,14,4
80000,1142,60,2,6,14,4
80000,1142,60,3,6,14,4
315096,1143,60,1,1,2,4
1208829,1143,60,2,1,2,4
1214620,1143,60,3,1,2,4
9038,1143,60,1,2,2,4
79650,1143,60,2,2,2,4
81300,1143,60,3,2,2,4
54191,1143,60,1,3,2,4
201211,1143,60,2,3,2,4
202207,1143,60,3,3,2,4
40512,1143,60,1,4,2,4
285964,1143,60,2,4,2,4
270965,1143,60,3,4,2,4
14435,1143,60,1,5,2,4
70000,1143,60,2,5,2,4
70000,1143,60,3,5,2,4
67206,1143,60,1,6,2,4
1941200,1143,60,2,6,2,4
1835200,1143,60,3,6,2,4
0,1143,60,1,7,2,4
17000,1143,60,2,7,2,4
17000,1143,60,3,7,2,4
6643,1143,60,1,8,2,4
32175,1143,60,2,8,2,4
30500,1143,60,3,8,2,4
0,1143,60,1,20,2,4
10000,1143,60,2,20,2,4
10000,1143,60,3,20,2,4
7938,1143,60,1,28,2,4
10200,1143,60,2,28,2,4
15000,1143,60,3,28,2,4
58324,1143,60,1,30,2,4
71000,1143,60,2,30,2,4
75000,1143,60,3,30,2,4
0,1143,60,1,34,2,4
220000,1143,60,2,34,2,4
120000,1143,60,3,34,2,4
1785538,1143,60,1,1,15,4
6850031,1143,60,2,1,15,4
6882848,1143,60,3,1,15,4
51213,1143,60,1,2,15,4
451350,1143,60,2,2,15,4
460700,1143,60,3,2,15,4
307079,1143,60,1,3,15,4
1140194,1143,60,2,3,15,4
1145838,1143,60,3,3,15,4
229572,1143,60,1,4,15,4
1620466,1143,60,2,4,15,4
1535467,1143,60,3,4,15,4
81795,1143,60,1,5,15,4
396666,1143,60,2,5,15,4
396666,1143,60,3,5,15,4
380824,1143,60,1,6,15,4
11000131,1143,60,2,6,15,4
10399465,1143,60,3,6,15,4
0,1143,60,1,7,15,4
96334,1143,60,2,7,15,4
96334,1143,60,3,7,15,4
37642,1143,60,1,8,15,4
182325,1143,60,2,8,15,4
172833,1143,60,3,8,15,4
0,1143,60,1,20,15,4
56666,1143,60,2,20,15,4
56666,1143,60,3,20,15,4
44982,1143,60,1,28,15,4
57800,1143,60,2,28,15,4
85000,1143,60,3,28,15,4
330500,1143,60,1,30,15,4
402333,1143,60,2,30,15,4
425000,1143,60,3,30,15,4
0,1143,60,1,34,15,4
1246667,1143,60,2,34,15,4
680000,1143,60,3,34,15,4
491232,1144,60,1,47,2,4
3500000,1144,60,2,47,2,4
3500000,1144,60,3,47,2,4
0,1145,60,1,1,2,4
183613,1145,60,2,1,2,4
238698,1145,60,3,1,2,4
0,1145,60,1,3,2,4
31581,1145,60,2,3,2,4
41055,1145,60,3,3,2,4
0,1145,60,1,4,2,4
42323,1145,60,2,4,2,4
42323,1145,60,3,4,2,4
0,1145,60,1,5,2,4
12000,1145,60,2,5,2,4
12000,1145,60,3,5,2,4
0,1145,60,1,6,2,4
1218000,1145,60,2,6,2,4
1146000,1145,60,3,6,2,4
0,1145,60,1,8,2,4
63000,1145,60,2,8,2,4
63000,1145,60,3,8,2,4
0,1145,60,1,30,2,4
7500,1145,60,2,30,2,4
7500,1145,60,3,30,2,4
0,1145,60,1,1,15,4
1040478,1145,60,2,1,15,4
1352622,1145,60,3,1,15,4
0,1145,60,1,3,15,4
178962,1145,60,2,3,15,4
232600,1145,60,3,3,15,4
0,1145,60,1,4,15,4
239828,1145,60,2,4,15,4
239828,1145,60,3,4,15,4
0,1145,60,1,5,15,4
68000,1145,60,2,5,15,4
68000,1145,60,3,5,15,4
0,1145,60,1,6,15,4
7514000,1145,60,2,6,15,4
6494000,1145,60,3,6,15,4
0,1145,60,1,8,15,4
357000,1145,60,2,8,15,4
357000,1145,60,3,8,15,4
0,1145,60,1,30,15,4
42500,1145,60,2,30,15,4
42500,1145,60,3,30,15,4
60000,1146,60,1,13,2,4
180000,1146,60,2,13,2,4
300000,1146,60,3,13,2,4
30,1146,60,1,4,14,4
40000,1146,60,2,4,14,4
40000,1146,60,3,4,14,4
1348,1146,60,1,6,14,4
130000,1146,60,2,6,14,4
130000,1146,60,3,6,14,4
0,1146,60,1,7,14,4
100000,1146,60,2,7,14,4
100000,1146,60,3,7,14,4
183078,1146,60,1,13,14,4
1320000,1146,60,2,13,14,4
2200000,1146,60,3,13,14,4
18067,1147,60,1,4,1,4
80000,1147,60,2,4,1,4
80000,1147,60,3,4,1,4
2532,1147,60,1,6,1,4
120000,1147,60,2,6,1,4
120000,1147,60,3,6,1,4
20571,1147,60,1,7,1,4
80000,1147,60,2,7,1,4
80000,1147,60,3,7,1,4
0,1147,60,1,8,1,4
86000,1147,60,2,8,1,4
86000,1147,60,3,8,1,4
632033,1147,60,1,13,1,4
4900000,1147,60,2,13,1,4
4900000,1147,60,3,13,1,4
,1148,60,1,43,2,4
50294117,1148,60,2,43,2,4
50294117,1148,60,3,43,2,4
54377879,1148,60,1,43,15,4
513000000,1148,60,2,43,15,4
513000000,1148,60,3,43,15,4
23438741,1149,60,1,43,15,4
,1149,60,2,43,15,4
,1149,60,3,43,15,4
23438741,1150,60,1,43,15,4
,1150,60,2,43,15,4
,1150,60,3,43,15,4
52502779,1151,60,1,43,15,4
,1151,60,2,43,15,4
,1151,60,3,43,15,4
108755757,1152,60,1,43,15,4
,1152,60,2,43,15,4
,1152,60,3,43,15,4
613,1159,60,1,4,20,4
275000,1159,60,2,4,20,4
193750,1159,60,3,4,20,4
180625,1159,60,1,6,20,4
862500,1159,60,2,6,20,4
562500,1159,60,3,6,20,4
0,1159,60,1,7,20,4
100000,1159,60,2,7,20,4
100000,1159,60,3,7,20,4
3249,1159,60,1,8,20,4
300000,1159,60,2,8,20,4
250000,1159,60,3,8,20,4
0,1159,60,1,43,20,4
2625000,1159,60,2,43,20,4
2875000,1159,60,3,43,20,4
0,1159,60,1,48,20,4
6750000,1159,60,2,48,20,4
23000000,1159,60,3,48,20,4
662766,1153,61,1,1,1,4
1058267,1153,61,2,1,1,4
1111180,1153,61,3,1,1,4
10913,1153,61,1,2,1,4
5500,1153,61,2,2,1,4
5500,1153,61,3,2,1,4
113996,1153,61,1,3,1,4
182038,1153,61,2,3,1,4
191141,1153,61,3,3,1,4
15000,1153,61,1,4,1,4
30000,1153,61,2,4,1,4
30000,1153,61,3,4,1,4
13090,1153,61,1,5,1,4
31650,1153,61,2,5,1,4
32333,1153,61,3,5,1,4
158508,1153,61,1,6,1,4
233600,1153,61,2,6,1,4
235963,1153,61,3,6,1,4
3545,1153,61,1,8,1,4
12560,1153,61,2,8,1,4
12560,1153,61,3,8,1,4
30,1153,61,1,11,1,4
5000,1153,61,2,11,1,4
5000,1153,61,3,11,1,4
0,1153,61,1,28,1,4
6000,1153,61,2,28,1,4
6000,1153,61,3,28,1,4
0,1153,61,1,30,1,4
12000,1153,61,2,30,1,4
12000,1153,61,3,30,1,4
8125,1153,61,1,6,7,4
,1153,61,2,6,7,4
,1153,61,3,6,7,4
91834,1154,61,1,4,1,4
181500,1154,61,2,4,1,4
181500,1154,61,3,4,1,4
106689,1154,61,1,6,1,4
156000,1154,61,2,6,1,4
156000,1154,61,3,6,1,4
33073,1154,61,1,7,1,4
60000,1154,61,2,7,1,4
60000,1154,61,3,7,1,4
19559,1154,61,1,8,1,4
23000,1154,61,2,8,1,4
23000,1154,61,3,8,1,4
45729,1154,61,1,6,7,4
,1154,61,2,6,7,4
,1154,61,3,6,7,4
2000,1154,61,1,8,7,4
,1154,61,2,8,7,4
,1154,61,3,8,7,4
0,1155,61,1,1,2,4
19675,1155,61,2,1,2,4
15354,1155,61,3,1,2,4
0,1155,61,1,3,2,4
3391,1155,61,2,3,2,4
2646,1155,61,3,3,2,4
0,1155,61,1,4,2,4
11809,1155,61,2,4,2,4
,1155,61,3,4,2,4
0,1155,61,1,6,2,4
13515,1155,61,2,6,2,4
,1155,61,3,6,2,4
0,1155,61,1,7,2,4
2230,1155,61,2,7,2,4
,1155,61,3,7,2,4
0,1155,61,1,8,2,4
3800,1155,61,2,8,2,4
,1155,61,3,8,2,4
0,1155,61,1,1,15,4
104288,1155,61,2,1,15,4
87006,1155,61,3,1,15,4
0,1155,61,1,3,15,4
17973,1155,61,2,3,15,4
14994,1155,61,3,3,15,4
0,1155,61,1,4,15,4
47233,1155,61,2,4,15,4
,1155,61,3,4,15,4
0,1155,61,1,6,15,4
54060,1155,61,2,6,15,4
,1155,61,3,6,15,4
0,1155,61,1,7,15,4
8920,1155,61,2,7,15,4
,1155,61,3,7,15,4
0,1155,61,1,8,15,4
15200,1155,61,2,8,15,4
,1155,61,3,8,15,4
3287580,109,62,1,1,1,1
3217580,109,62,2,1,1,1
3227580,109,62,3,1,1,1
50000,109,62,1,2,1,1
20000,109,62,2,2,1,1
20000,109,62,3,2,1,1
562700,109,62,1,3,1,1
552700,109,62,2,3,1,1
552700,109,62,3,3,1,1
110000,109,62,1,4,1,1
110000,109,62,2,4,1,1
150000,109,62,3,4,1,1
87000,109,62,1,5,1,1
114536,109,62,2,5,1,1
130000,109,62,3,5,1,1
458000,109,62,1,6,1,1
570000,109,62,2,6,1,1
606070,109,62,3,6,1,1
2000,109,62,1,7,1,1
5000,109,62,2,7,1,1
5000,109,62,3,7,1,1
16000,109,62,1,8,1,1
26000,109,62,2,8,1,1
31000,109,62,3,8,1,1
7000,109,62,1,11,1,1
7000,109,62,2,11,1,1
7000,109,62,3,11,1,1
18000,109,62,1,30,1,1
30000,109,62,2,30,1,1
50000,109,62,3,30,1,1
3500,110,62,1,28,1,1
0,110,62,2,28,1,1
,110,62,3,28,1,1
6500,110,62,1,30,1,1
20000,110,62,2,30,1,1
30000,110,62,3,30,1,1
117415,110,62,1,34,1,1
120000,110,62,2,34,1,1
120000,110,62,3,34,1,1
4750000,649,63,1,23,1,1
,649,63,2,23,1,1
,649,63,3,23,1,1
1722500,650,63,1,1,1,1
,650,63,2,1,1,1
,650,63,3,1,1,1
258644,650,63,1,2,1,1
,650,63,2,2,1,1
,650,63,3,2,1,1
415259,650,63,1,3,1,1
,650,63,2,3,1,1
,650,63,3,3,1,1
203012,650,63,1,4,1,1
,650,63,2,4,1,1
,650,63,3,4,1,1
700726,650,63,1,5,1,1
